0,1.0054525634920648
1,1.0698301299486241
2,1.0277154136224371
3,1.2328086832555734
4,2.689893684210527
5,3.8374923728813592
6,1.0088691642651255
7,0.9506658038643826
8,1.14505858286392
9,1.5424282460136676
10,1.0243574598316767
11,1.0177205298013252
12,2.175943162393163
13,1.022523682824025
14,1.0329721207110358
15,1.4293682403433483
16,2.3425161520190025
17,1.0439345345727746
18,1.9978084112149528
19,1.11611662763466
20,1.0359284230839942
21,2.086927411167512
22,1.3294650625601532
23,0.9575915689608892
24,1.364140625
25,1.8206556085918848
26,2.2148338329764443
27,1.2811435251798544
28,1.7693879360465126
29,1.6935252688172056
30,1.5646784210526308
31,2.6352782270606543
32,1.110471836040802
33,1.0576204053746312
34,1.1132924796447068
35,0.9511715944448648
36,2.677895614035087
37,0.9131358328963451
38,2.526004310344828
39,1.0450205225527418
40,2.349224269662922
41,2.963768722466964
42,1.8405096109839816
43,3.171178733031674
44,1.3580301357300049
45,2.1322588305489285
46,1.0623584725536999
47,0.9899902843045104
48,2.694527083333335
49,2.3969995633187784
50,1.0377816531165336
51,4.36787304347826
52,0.97943667607079
53,2.075802471910112
54,1.3141449379363868
55,2.711187763713081
56,3.357986976744188
57,1.831530837912088
58,2.1455518518518533
59,1.812907258064516
60,1.1837833951074876
61,1.6622970319634711
62,5.717304201680674
63,1.4962949211908938
64,0.8388793893129771
65,1.2221620487168312
66,1.523355110837437
67,1.4102350657482754
68,1.0810818797291946
69,1.042122602657731
70,1.2855860419026033
71,4.384462309368193
72,1.7304129353233824
73,1.0755342201995421
74,3.110968085106386
75,1.0933146860986551
76,1.3340229613733892
77,1.7327933194154501
78,1.7922618025751071
79,3.3236331858407056
80,0.8249342116447084
81,1.36234097258148
82,1.059037056187521
83,1.849916063548103
84,2.2577752173913055
85,1.705080825242718
86,1.5584987804878054
87,3.2030233766233738
88,2.639685619469025
89,1.0719558166862502
90,1.4506326050420173
91,0.9457472741312742
92,1.5623272456575668
93,1.4755541000000016
94,1.0658259953703668
95,0.9878764850767928
96,1.360677639751555
97,0.8658513661202185
98,1.5881767981438526
99,1.7145972093023247
100,1.0393063831660487
101,1.5973415686274517
102,1.182492857142858
103,0.9336300000000002
104,0.9817347082259216
105,0.9862356860924096
106,1.382638793103449
107,1.0701405971135796
108,2.5011509708737862
109,2.0710109649122805
110,0.9339694214876032
111,1.0921792264573988
112,1.0401855864649423
113,1.821884
114,1.4053976228209188
115,1.4099783505154635
116,2.2658799145299153
117,1.29522103136425
118,4.147424770642203
119,1.6838931798806465
120,2.072387172011661
121,2.499417596566524
122,1.095175079739284
123,1.7938826433121011
124,1.5228043083900242
125,1.7429775700934578
126,1.6264881773399018
127,1.1702738079542947
128,2.066225550660792
129,1.5139581624905083
130,1.0229191804333806
131,3.540262882096067
132,1.3075354037267084
133,1.1821943220338962
134,2.5457587412587417
135,1.8772829906542063
136,1.8287684834123223
137,4.313467940552015
138,1.0285379381443305
